Date,OpenHdfc,HighHdfc,HdfcHdfc,CloseHdfc,VolumeHdfc
13-03-2018 03:45,1850.45,1871.9,1850.45,1871,498820
13-03-2018 04:45,1870.9,1881.15,1870.5,1878.95,452507
13-03-2018 05:45,1879,1879.45,1874.55,1876,368004
13-03-2018 06:45,1876,1878,1874.7,1875.8,330835
13-03-2018 07:45,1876.15,1880.7,1866.25,1870.95,609020
13-03-2018 08:45,1870.5,1874.85,1868.4,1869.25,654239
13-03-2018 09:45,1870,1870.9,1861.05,1868.5,350115
14-03-2018 03:45,1859,1863.55,1844.55,1845.9,330407
14-03-2018 04:45,1845.9,1851.3,1844.95,1849.05,100052
14-03-2018 05:45,1848.65,1848.65,1841.6,1843.65,163014
14-03-2018 06:45,1843.15,1844.5,1836.05,1840.95,207623
14-03-2018 07:45,1840.95,1842.75,1837.9,1838.25,302695
14-03-2018 08:45,1838,1846.95,1836.6,1844.1,398203
14-03-2018 09:45,1844.1,1848,1842.45,1846.8,143950
15-03-2018 03:45,1845.9,1846.7,1835.1,1844,282823
15-03-2018 04:45,1843.5,1844.4,1839,1839.7,127466
15-03-2018 05:45,1840,1840.95,1839.05,1840,120378
15-03-2018 06:45,1840,1842,1837.05,1842,125477
15-03-2018 07:45,1841.4,1843,1833.05,1835.8,176730
15-03-2018 08:45,1835.25,1835.25,1827.6,1829.05,511833
15-03-2018 09:45,1829.45,1834.65,1828.1,1830,203816
16-03-2018 03:45,1832,1832,1811.9,1815.05,531915
16-03-2018 04:45,1815,1818.75,1809.5,1810.6,887182
16-03-2018 05:45,1810.65,1812.7,1806.45,1807,413912
16-03-2018 06:45,1806.9,1809.25,1802.1,1803.6,481199
16-03-2018 07:45,1803.5,1807.75,1798.6,1799.6,468823
16-03-2018 08:45,1799.65,1801.75,1786.05,1787,2951540
16-03-2018 09:45,1786.95,1800,1786.95,1800,2057058
19-03-2018 03:45,1799,1805.5,1787.6,1794,948776
19-03-2018 04:45,1793.65,1794.6,1788.3,1791.3,295568
19-03-2018 05:45,1791.2,1792.7,1788.3,1790.25,465396
19-03-2018 06:45,1790.05,1790.5,1780,1781.05,346666
19-03-2018 07:45,1781.5,1785.95,1778.2,1780.45,328162
19-03-2018 08:45,1779.6,1783,1768.45,1771.25,1031421
19-03-2018 09:45,1771.8,1778,1771.8,1774.5,567257
20-03-2018 03:45,1772,1788.95,1771.9,1785.35,379942
20-03-2018 04:45,1785.35,1790.8,1783.05,1786.25,349380
20-03-2018 05:45,1786,1792.25,1786,1790.35,324254
20-03-2018 06:45,1790.85,1792.65,1784.75,1792.35,689966
20-03-2018 07:45,1792.35,1801.3,1788.9,1801.15,786973
20-03-2018 08:45,1801.35,1808.45,1797.1,1800,680324
20-03-2018 09:45,1799.95,1800.05,1798.85,1800.05,230058
21-03-2018 03:45,1817.95,1827.35,1804.8,1826.35,620837
21-03-2018 04:45,1826.35,1830.4,1826.35,1829.65,388519
21-03-2018 05:45,1829.6,1830,1816.65,1821.95,375713
21-03-2018 06:45,1821.95,1823,1818.1,1822.3,345008
21-03-2018 07:45,1822.35,1824.7,1818.5,1822.1,669841
21-03-2018 08:45,1821.9,1822.35,1812.25,1819.8,851693
21-03-2018 09:45,1819.8,1820,1817.8,1817.85,319852
22-03-2018 03:45,1820.25,1835.45,1817.2,1833.85,495944
22-03-2018 04:45,1833.75,1838,1827.5,1828.3,175883
22-03-2018 05:45,1828.25,1831.45,1823.05,1824.55,185981
22-03-2018 06:45,1824,1826.25,1815.95,1816.5,182560
22-03-2018 07:45,1816.1,1824.8,1811,1823.8,380713
22-03-2018 08:45,1824.1,1824.1,1802.6,1804.35,844515
22-03-2018 09:45,1804.4,1811.95,1804.4,1809.55,395874
23-03-2018 03:45,1787.7,1799.4,1786.65,1790.05,859404
23-03-2018 04:45,1790.05,1790.05,1781.7,1785.05,240226
23-03-2018 05:45,1785,1785,1777,1777.2,327457
23-03-2018 06:45,1777.25,1784.05,1776.15,1782,243259
23-03-2018 07:45,1785.3,1796.65,1784,1790.5,286969
23-03-2018 08:45,1790.05,1792.25,1779,1788.6,464009
23-03-2018 09:45,1788.65,1792.5,1787,1789.6,365575
26-03-2018 03:45,1786.9,1789.8,1778.5,1783.05,161856
26-03-2018 04:45,1782.9,1792.65,1781.5,1789.05,219443
26-03-2018 05:45,1789.05,1803.75,1788.4,1795.1,153370
26-03-2018 06:45,1795.25,1807.6,1794.5,1807,165542
26-03-2018 07:45,1807.55,1824.3,1805.95,1821.05,577199
26-03-2018 08:45,1821.1,1834.1,1821,1832.1,454854
26-03-2018 09:45,1833.75,1835,1826.1,1830.15,187517
27-03-2018 03:45,1837.9,1837.9,1818.5,1822.8,600546
27-03-2018 04:45,1822.9,1827.4,1816.95,1817.7,378146
27-03-2018 05:45,1817.7,1823.65,1814.1,1820.8,365548
27-03-2018 06:45,1821.2,1826.4,1820.8,1825.05,868055
27-03-2018 07:45,1824.95,1828.3,1824.05,1826,519355
27-03-2018 08:45,1826.85,1831.45,1821.3,1823.4,631523
27-03-2018 09:45,1824.1,1824.4,1817.25,1823.15,233545
28-03-2018 03:45,1821.5,1826,1820.4,1822.35,438769
28-03-2018 04:45,1822.5,1823.4,1818.1,1820.4,302483
28-03-2018 05:45,1820.45,1821.05,1819.3,1820.35,191833
28-03-2018 06:45,1820.15,1820.8,1812.8,1815.1,224007
28-03-2018 07:45,1814.95,1820.5,1813.85,1818.25,248174
28-03-2018 08:45,1818.45,1830.7,1816.05,1827,1382590
28-03-2018 09:45,1826.95,1827.7,1823,1824.95,1203856
02-04-2018 03:45,1831.3,1854.15,1829.05,1833.85,546404
02-04-2018 04:45,1834.1,1837.65,1829.5,1836.35,498207
02-04-2018 05:45,1836.5,1837.1,1833.4,1834.35,211207
02-04-2018 06:45,1834.4,1837.65,1833.85,1836,388880
02-04-2018 07:45,1836.1,1842.2,1834.25,1836.65,230497
02-04-2018 08:45,1836.7,1840,1834.15,1838.3,484289
02-04-2018 09:45,1838.35,1840.05,1836.7,1840.05,245610
03-04-2018 03:45,1835,1846.4,1826.25,1828.45,620854
03-04-2018 04:45,1828.1,1828.95,1817.7,1819.75,318135
03-04-2018 05:45,1820,1824.3,1817.5,1818.8,166390
03-04-2018 06:45,1818.35,1824.3,1817.7,1820.35,214400
03-04-2018 07:45,1820.25,1820.6,1815.6,1820.6,157924
03-04-2018 08:45,1820.6,1825.85,1816.65,1825.5,264361
03-04-2018 09:45,1825.1,1830.75,1824,1824,203012
04-04-2018 03:45,1830,1830.65,1812.35,1819.15,447753
04-04-2018 04:45,1818.7,1819.05,1814.6,1816.5,179460
04-04-2018 05:45,1816.8,1818.45,1814.1,1816.5,178156
04-04-2018 06:45,1817.05,1817.5,1802.5,1802.5,221249
04-04-2018 07:45,1802.85,1803.05,1792.6,1799.65,629733
04-04-2018 08:45,1799.85,1804.95,1796.55,1803.4,485479
04-04-2018 09:45,1804,1807,1802.8,1803.3,125895
05-04-2018 03:45,1820.1,1823.3,1816,1822,292954
05-04-2018 04:45,1823.3,1829.95,1818.9,1820.9,144859
05-04-2018 05:45,1820.9,1821.8,1812.25,1816.35,91071
05-04-2018 06:45,1817,1820,1815.5,1820,1090720
05-04-2018 07:45,1820,1820.95,1817.9,1819.95,111010
05-04-2018 08:45,1820,1827.4,1818,1825,1641299
05-04-2018 09:45,1825,1825.7,1821.55,1824.45,176497
06-04-2018 03:45,1826,1837.65,1826,1833.1,630870
06-04-2018 04:45,1833.1,1834.7,1828.9,1832,176133
06-04-2018 05:45,1831.95,1833.6,1831.25,1833.25,121691
06-04-2018 06:45,1833.5,1836,1827.25,1829.6,150305
06-04-2018 07:45,1829.6,1830.9,1821.05,1825.85,1028922
06-04-2018 08:45,1824.95,1830.65,1823.65,1830,1016044
06-04-2018 09:45,1830.3,1830.3,1826.95,1828.8,131319
09-04-2018 03:45,1830.15,1847,1828.4,1840.75,283317
09-04-2018 04:45,1840.8,1841.5,1837,1840,116198
09-04-2018 05:45,1840,1840.9,1833.45,1839.55,118631
09-04-2018 06:45,1839.35,1843.95,1836.35,1840.5,144043
09-04-2018 07:45,1840.6,1844,1836.8,1843.25,173101
09-04-2018 08:45,1843.3,1843.95,1834.75,1836.4,447517
09-04-2018 09:45,1836.5,1838.7,1833.3,1836.3,194080
10-04-2018 03:45,1847.9,1848.9,1828.1,1829.5,382610
10-04-2018 04:45,1829.75,1830.3,1825.3,1827.85,133983
10-04-2018 05:45,1827.85,1829.4,1823.45,1829.4,137416
10-04-2018 06:45,1829.3,1829.3,1821,1822.55,159285
10-04-2018 07:45,1822.45,1826.95,1816.1,1817.55,200573
10-04-2018 08:45,1817.2,1821.15,1816.25,1816.6,398493
10-04-2018 09:45,1816.7,1820.25,1815.35,1817.5,257563
11-04-2018 03:45,1824,1824,1802.75,1817.5,683505
11-04-2018 04:45,1817.65,1827.2,1816.4,1820,328197
11-04-2018 05:45,1819.9,1820,1811.15,1815,240701
11-04-2018 06:45,1814.4,1815.5,1807,1807.8,152633
11-04-2018 07:45,1808.55,1814.5,1808.55,1813.35,162244
11-04-2018 08:45,1813.65,1816.35,1810.5,1814.65,238357
11-04-2018 09:45,1814.65,1814.7,1811.3,1812.4,111191
12-04-2018 03:45,1809.5,1816.85,1806.15,1816.4,212312
12-04-2018 04:45,1816.9,1822.45,1813.7,1818.45,168417
12-04-2018 05:45,1818.35,1823.4,1818.3,1819.95,117678
12-04-2018 06:45,1820.05,1824.15,1818.15,1823.85,129169
12-04-2018 07:45,1824.4,1829.8,1823.6,1828.05,214013
12-04-2018 08:45,1827.75,1830.5,1825,1828.45,313814
12-04-2018 09:45,1829.15,1830.5,1826.9,1829.05,140302
13-04-2018 03:45,1832.25,1836.55,1822.85,1832.8,334237
13-04-2018 04:45,1832.35,1833.85,1826.4,1833.5,135628
13-04-2018 05:45,1834.1,1836.6,1834.1,1835.8,147392
13-04-2018 06:45,1835.7,1837.8,1835.15,1836.1,394134
13-04-2018 07:45,1836.45,1837.4,1833.3,1835.85,179310
13-04-2018 08:45,1835.55,1841.95,1834.75,1838.4,433295
13-04-2018 09:45,1839,1842.55,1838.2,1841.9,223980
16-04-2018 03:45,1833,1848.8,1833,1843,172177
16-04-2018 04:45,1843,1854.05,1841.95,1850,202980
16-04-2018 05:45,1851.05,1858.85,1849.65,1858.5,222828
16-04-2018 06:45,1858.1,1866,1857.1,1865,273278
16-04-2018 07:45,1866,1871.5,1864.4,1871,736069
16-04-2018 08:45,1870.15,1872.4,1869.2,1870,613731
16-04-2018 09:45,1870.1,1871.35,1867.9,1870.45,334495
17-04-2018 03:45,1875,1878.2,1867.85,1877.75,599027
17-04-2018 04:45,1877.65,1880.75,1876.05,1879.25,392984
17-04-2018 05:45,1879.5,1881.9,1873.9,1877.1,557517
17-04-2018 06:45,1877.1,1877.95,1870.8,1875.85,414786
17-04-2018 07:45,1875.9,1891,1873.85,1889.65,332606
17-04-2018 08:45,1889.1,1896.35,1886.8,1890.5,336998
17-04-2018 09:45,1889.55,1890.2,1886.35,1889.7,206066
18-04-2018 03:30,1889.7,1889.7,1889.7,1889.7,0
18-04-2018 04:30,1894.6,1897.05,1888.7,1892,313336
18-04-2018 05:30,1892.3,1896.2,1890,1892.7,287119
18-04-2018 06:30,1892.75,1892.95,1881.5,1881.5,216249
18-04-2018 07:30,1881.5,1884.35,1878.05,1884,185992
18-04-2018 08:30,1884.25,1888.1,1875.85,1879.15,241772
18-04-2018 09:30,1878.85,1886.15,1871.1,1877.7,443076
19-04-2018 03:45,1882.55,1887,1872.5,1873.35,547703
19-04-2018 04:45,1873.4,1875,1865.1,1865.7,207938
19-04-2018 05:45,1865.4,1868,1853.2,1856.25,176238
19-04-2018 06:45,1856,1859.4,1851.7,1855.25,169475
19-04-2018 07:45,1855.2,1860,1854.25,1859.85,167978
19-04-2018 08:45,1859.5,1862.9,1855.8,1855.8,249706
19-04-2018 09:45,1856,1861.5,1855.95,1858.65,135521
20-04-2018 03:45,1862.25,1872.6,1842.1,1842.5,430227
20-04-2018 04:45,1842.45,1848.45,1841.1,1841.5,193677
20-04-2018 05:45,1841.05,1843.8,1836.15,1838.75,348440
20-04-2018 06:45,1838.85,1839.6,1833.2,1834,217893
20-04-2018 07:45,1834,1839,1834,1836.3,324415
20-04-2018 08:45,1835.4,1838,1833.9,1833.9,540333
20-04-2018 09:45,1834.1,1834.95,1832.8,1834.15,570567
23-04-2018 03:45,1840.8,1843,1833.4,1836.6,563016
23-04-2018 04:45,1836.1,1839.05,1832.3,1836.55,253048
23-04-2018 05:45,1837.25,1837.8,1835.45,1837.3,256944
23-04-2018 06:45,1837,1840.9,1835.1,1838,322620
23-04-2018 07:45,1837.9,1838.8,1834.7,1836.1,521067
23-04-2018 08:45,1836.3,1838.4,1829.75,1830.25,415686
23-04-2018 09:45,1830.2,1834.8,1828.95,1830.85,175286
24-04-2018 03:45,1836.6,1847.4,1836.6,1844.5,377963
24-04-2018 04:45,1844.7,1854.85,1843.4,1854.8,262172
24-04-2018 05:45,1854.8,1857.9,1851.7,1856,246454
24-04-2018 06:45,1856,1859,1850.55,1856.85,262023
24-04-2018 07:45,1856.4,1866.2,1856.1,1862,502170
24-04-2018 08:45,1862,1867.3,1857.6,1859.85,562586
24-04-2018 09:45,1860,1860.5,1856.95,1859.55,167761
25-04-2018 03:45,1854.3,1854.3,1840,1845.15,275248
25-04-2018 04:45,1845.15,1853.1,1845,1851.8,162786
25-04-2018 05:45,1851.85,1851.85,1843.35,1844.45,113420
25-04-2018 06:45,1844.45,1847.1,1842.65,1845.25,121609
25-04-2018 07:45,1846.8,1851.9,1845.05,1845.05,219921
25-04-2018 08:45,1845.6,1853.75,1841.55,1845.45,316214
25-04-2018 09:45,1846.85,1850.95,1846.5,1849.5,87635
26-04-2018 03:45,1851.4,1857.15,1846.95,1852.05,332813
26-04-2018 04:45,1852.05,1852.6,1841.25,1848.95,207276
26-04-2018 05:45,1849.8,1852.7,1846.6,1848.75,160834
26-04-2018 06:45,1849,1851.7,1848,1850.9,192245
26-04-2018 07:45,1850.5,1854.95,1848.3,1853.5,159759
26-04-2018 08:45,1853.4,1854.95,1846.35,1850.05,1208953
26-04-2018 09:45,1850,1852,1848.8,1850.45,1086202
27-04-2018 03:45,1848.35,1849.15,1840.35,1847.4,558497
27-04-2018 04:45,1847.4,1859.2,1844.65,1854.4,284393
27-04-2018 05:45,1854,1855.35,1849.6,1854.4,317706
27-04-2018 06:45,1854.8,1854.8,1853.15,1853.95,947203
27-04-2018 07:45,1854,1857,1848.4,1853,200263
27-04-2018 08:45,1853.05,1856.95,1850.25,1853.75,373564
27-04-2018 09:45,1854.15,1854.5,1852.05,1853.75,322324
30-04-2018 03:45,1863.3,1889.85,1863.3,1882.4,533547
30-04-2018 04:45,1882.45,1888,1882.35,1883,213188
30-04-2018 05:45,1882.9,1882.9,1877.1,1879.15,209389
30-04-2018 06:45,1879.25,1880,1870.25,1870.55,260790
30-04-2018 07:45,1870.55,1880,1870.55,1876.25,427072
30-04-2018 08:45,1874.9,1889,1869,1882.9,1165958
30-04-2018 09:45,1883,1885.4,1878.7,1883.25,531759
02-05-2018 03:45,1897,1908,1874.05,1875.5,1092553
02-05-2018 04:45,1875.35,1887.8,1871.8,1884.3,558757
02-05-2018 05:45,1885.15,1888,1877.95,1886.05,209351
02-05-2018 06:45,1886.3,1904.05,1883.45,1899.4,632234
02-05-2018 07:45,1900.65,1905.9,1896.9,1900,777374
02-05-2018 08:45,1902.3,1912.3,1900.1,1911.95,1245045
02-05-2018 09:45,1912.1,1912.4,1908.75,1909,279428
03-05-2018 03:45,1907.15,1923,1907.15,1917.8,1073657
03-05-2018 04:45,1917.8,1927.4,1912.85,1924.9,935526
03-05-2018 05:45,1924.75,1931.5,1915.4,1919.8,626218
03-05-2018 06:45,1920.3,1927.7,1919.25,1925.05,413182
03-05-2018 07:45,1926.2,1928.65,1923.9,1927.5,599868
03-05-2018 08:45,1927.2,1928.15,1921.3,1922.4,575921
03-05-2018 09:45,1922.25,1924.2,1919,1922.7,331495
04-05-2018 03:45,1927,1933.75,1908.5,1909.5,525793
04-05-2018 04:45,1909.45,1914.8,1906.25,1913.25,227720
04-05-2018 05:45,1913.4,1914.5,1909.65,1910.65,212090
04-05-2018 06:45,1910.75,1911.5,1905.2,1911.15,204657
04-05-2018 07:45,1911.25,1922.45,1911.25,1913.25,287944
04-05-2018 08:45,1913.35,1916,1910.5,1911.9,386873
04-05-2018 09:45,1911.85,1911.85,1904.8,1910.35,137476
07-05-2018 03:45,1915,1915,1901.75,1902.3,272142
07-05-2018 04:45,1901.35,1909.45,1901.35,1906.1,148016
07-05-2018 05:45,1905.9,1909.9,1904,1905.5,104448
07-05-2018 06:45,1905.45,1916.15,1905.45,1910,309997
07-05-2018 07:45,1910,1918,1902.35,1915.8,666438
07-05-2018 08:45,1917.15,1922,1914.55,1917.9,714746
07-05-2018 09:45,1917.85,1919,1915.05,1918.7,173284
08-05-2018 03:45,1920,1920,1907.95,1910,424255
08-05-2018 04:45,1909.9,1910.95,1905.05,1910.5,181832
08-05-2018 05:45,1910.1,1910.1,1903,1905.85,109102
08-05-2018 06:45,1905.35,1908.8,1896.6,1900.5,229181
08-05-2018 07:45,1900.35,1904.45,1895.65,1903.95,279841
08-05-2018 08:45,1903.3,1906.7,1897.7,1901.9,588015
08-05-2018 09:45,1900.95,1904.95,1899,1899,308177
09-05-2018 03:45,1896.05,1896.05,1882.45,1889.65,432390
09-05-2018 04:45,1889.5,1897.95,1889.35,1895.2,136082
09-05-2018 05:45,1895.25,1895.7,1888,1889.05,135141
09-05-2018 06:45,1889.35,1897.2,1889,1896.05,206932
09-05-2018 07:45,1896,1900.15,1895,1895.85,243313
09-05-2018 08:45,1895.85,1899.9,1891.9,1898,373378
09-05-2018 09:45,1898.35,1905,1897.65,1897.65,140280
10-05-2018 03:45,1909.95,1909.95,1892,1899.2,207621
10-05-2018 04:45,1899.15,1899.95,1895.55,1896.1,63543
10-05-2018 05:45,1896.3,1904.25,1896,1898.65,69643
10-05-2018 06:45,1898.3,1898.3,1892.9,1894.8,145398
10-05-2018 07:45,1894.75,1897.8,1893.55,1895.4,109837
10-05-2018 08:45,1895.4,1898.1,1890.55,1892.15,286105
10-05-2018 09:45,1891.1,1899.4,1891.1,1894.3,268479
11-05-2018 03:45,1901.05,1912.3,1901.05,1904.8,140581
11-05-2018 04:45,1904.8,1911.95,1904.05,1910.8,79814
11-05-2018 05:45,1910.8,1912.4,1908.3,1909.2,67970
11-05-2018 06:45,1909,1914.9,1909,1913.75,60404
11-05-2018 07:45,1914,1915.8,1912.45,1915,176759
11-05-2018 08:45,1915,1920.9,1913.9,1919.45,353693
11-05-2018 09:45,1919.9,1921.3,1919,1919.8,68474
14-05-2018 03:45,1921.15,1930.7,1921.15,1928.15,334990
14-05-2018 04:45,1927.85,1936.7,1927.8,1930.65,318110
14-05-2018 05:45,1931,1931.8,1924.8,1927.6,187444
14-05-2018 06:45,1927.45,1927.45,1920.55,1924,221640
14-05-2018 07:45,1924,1925,1922.75,1924,213288
14-05-2018 08:45,1923.95,1932.85,1922.35,1931.65,490363
14-05-2018 09:45,1931.7,1932.35,1928.65,1932,168815
15-05-2018 03:45,1935.2,1940.65,1925.45,1935,700693
15-05-2018 04:45,1935.3,1938.4,1935,1936.2,294447
15-05-2018 05:45,1937,1940,1937,1939.8,271664
15-05-2018 06:45,1939.9,1940.95,1937.3,1938.4,385390
15-05-2018 07:45,1938.5,1940.95,1937,1938.3,383376
15-05-2018 08:45,1938,1940.05,1927.9,1928.5,575495
15-05-2018 09:45,1928.45,1930.35,1924.9,1928.5,260447
16-05-2018 03:45,1924,1926.5,1917.3,1921,258965
16-05-2018 04:45,1921,1922.4,1919.75,1922,89245
16-05-2018 05:45,1922,1923.95,1921.3,1922.9,102133
16-05-2018 06:45,1923,1928.05,1922.5,1927,167566
16-05-2018 07:45,1926.35,1928.45,1923.05,1924.25,266537
16-05-2018 08:45,1924.2,1925.4,1914,1918.2,286408
16-05-2018 09:45,1918.2,1918.2,1909,1914.6,192786
17-05-2018 03:45,1917.95,1917.95,1899.75,1900.6,511765
17-05-2018 04:45,1900.1,1900.5,1886.5,1889.05,458207
17-05-2018 05:45,1889.35,1890.85,1882.8,1884.55,291397
17-05-2018 06:45,1884.1,1886.1,1882,1882,168255
17-05-2018 07:45,1882.2,1888.5,1878.25,1880.7,367396
17-05-2018 08:45,1880.7,1884.9,1872.4,1873.25,539059
17-05-2018 09:45,1873.25,1878.5,1868,1876.5,411442
18-05-2018 03:45,1874.9,1882,1858.2,1860.05,285211
18-05-2018 04:45,1860,1864.85,1858.55,1860.35,206171
18-05-2018 05:45,1860.25,1865.4,1855,1861.5,428078
18-05-2018 06:45,1861.6,1864.45,1859.95,1859.95,231754
18-05-2018 07:45,1859.95,1862.85,1857.4,1862.85,534810
18-05-2018 08:45,1862.9,1863.15,1850.25,1853.95,287524
18-05-2018 09:45,1854,1857.5,1851.7,1853,541675
21-05-2018 03:45,1858.55,1858.55,1845.05,1849.2,364118
21-05-2018 04:45,1849.3,1850,1832.05,1838.2,385537
21-05-2018 05:45,1837.95,1841.4,1831.6,1833.15,297941
21-05-2018 06:45,1832.65,1834.3,1829.3,1832.15,316709
21-05-2018 07:45,1832.3,1832.3,1818.6,1820.1,356698
21-05-2018 08:45,1821.2,1825.1,1817.05,1821.8,827697
21-05-2018 09:45,1821.65,1822.7,1816.65,1819.8,266211
22-05-2018 03:45,1816,1828.8,1816,1819.85,471865
22-05-2018 04:45,1819.8,1825,1808.5,1808.5,338059
22-05-2018 05:45,1808.7,1812,1802.55,1806.7,327305
22-05-2018 06:45,1807.9,1809.2,1799,1799,333981
22-05-2018 07:45,1799.55,1806.85,1796.6,1806.85,845651
22-05-2018 08:45,1806.75,1810.5,1802,1810,634672
22-05-2018 09:45,1810,1811.4,1809.2,1810,199583
23-05-2018 03:45,1806,1807.35,1786.7,1796.6,198031
23-05-2018 04:45,1796.6,1796.7,1793.25,1795,595915
23-05-2018 05:45,1794.95,1799,1794.25,1797.1,442997
23-05-2018 06:45,1797,1797.05,1793.5,1794,402398
23-05-2018 07:45,1794,1794.55,1790.9,1792.2,508800
23-05-2018 08:45,1791.95,1792.4,1780.5,1780.5,686268
23-05-2018 09:45,1780.6,1787.75,1780.15,1787.65,223992
24-05-2018 03:45,1795.35,1806.7,1790,1802.5,400646
24-05-2018 04:45,1803.15,1808.05,1803,1804.3,254204
24-05-2018 05:45,1803.7,1805,1796.05,1796.75,616959
24-05-2018 06:45,1796.85,1811.85,1794.8,1810.55,248606
24-05-2018 07:45,1810.1,1813.7,1798.3,1799,319212
24-05-2018 08:45,1798,1808.85,1798,1808.85,198745
24-05-2018 09:45,1808.75,1813,1804.75,1806.1,145702
25-05-2018 03:45,1808.2,1821.05,1807.95,1812.15,361487
25-05-2018 04:45,1812.3,1813.1,1798.6,1803.5,315254
25-05-2018 05:45,1803.5,1804.35,1796.65,1800.55,159740
25-05-2018 06:45,1800.55,1803.8,1800,1802.65,236173
25-05-2018 07:45,1802.8,1814.9,1802.8,1813.85,254185
25-05-2018 08:45,1813.85,1828.6,1811.7,1819.35,680308
25-05-2018 09:45,1818.5,1821.95,1816.1,1819.75,292704
28-05-2018 03:45,1824.95,1834.4,1820.6,1828,181486
28-05-2018 04:45,1828.4,1835,1825,1825.1,177529
28-05-2018 05:45,1825.2,1831.35,1822.3,1830.65,315457
28-05-2018 06:45,1830.7,1834.5,1827.2,1829.85,289651
28-05-2018 07:45,1829.75,1832.75,1826.9,1829.95,247183
28-05-2018 08:45,1829.95,1831.5,1825.7,1829.9,317163
28-05-2018 09:45,1829.9,1831.7,1826.3,1829.55,87670
29-05-2018 03:45,1826.95,1826.95,1812.8,1820.1,155959
29-05-2018 04:45,1820.1,1827.95,1814.2,1826.6,115217
29-05-2018 05:45,1826.75,1828.65,1820.75,1822.6,143407
29-05-2018 06:45,1822.6,1826,1818.15,1820.6,134933
29-05-2018 07:45,1820.45,1820.45,1811.05,1814.25,283545
29-05-2018 08:45,1814.4,1817.7,1804.85,1811.85,257309
29-05-2018 09:45,1811.15,1812,1808.35,1809.75,69465
30-05-2018 03:45,1801.05,1806.6,1786.2,1797.95,671049
30-05-2018 04:45,1797.85,1797.85,1786.7,1787.4,383443
30-05-2018 05:45,1787.3,1795.15,1787.2,1792.4,351211
30-05-2018 06:45,1792.25,1799.85,1792.05,1799.25,490270
30-05-2018 07:45,1800.65,1800.65,1781.35,1781.9,318553
30-05-2018 08:45,1783.9,1793.4,1780.65,1789,443312
30-05-2018 09:45,1788.55,1796.7,1788.55,1790.8,480740
31-05-2018 03:45,1815,1815,1797.2,1798.1,723472
31-05-2018 04:45,1799.5,1806,1798.3,1805.9,394908
31-05-2018 05:45,1805.9,1807.8,1803.25,1805.6,208098
31-05-2018 06:45,1805.6,1806.35,1799.6,1804.25,247265
31-05-2018 07:45,1804.5,1810.1,1804.5,1809.5,536189
31-05-2018 08:45,1809.8,1838.2,1806.05,1832.1,2391263
31-05-2018 09:45,1831.7,1836.2,1829.65,1830.5,1115407
01-06-2018 03:45,1831.3,1847.8,1825.05,1841.85,769703
01-06-2018 04:45,1842.05,1843.7,1839.15,1840.95,338785
01-06-2018 05:45,1841.45,1845,1840.7,1844.05,256592
01-06-2018 06:45,1844.05,1844.7,1842,1842.95,197732
01-06-2018 07:45,1843.35,1854.65,1842.85,1852.85,368737
01-06-2018 08:45,1852.25,1856.8,1844.5,1845.85,535742
01-06-2018 09:45,1845.75,1846.7,1835.35,1837.1,181268
04-06-2018 03:45,1861,1870.45,1832.85,1845.4,577773
04-06-2018 04:45,1845.3,1847.2,1837.55,1845.05,208038
04-06-2018 05:45,1845,1852,1843.85,1851.85,214651
04-06-2018 06:45,1852,1856.45,1843.4,1844.75,217503
04-06-2018 07:45,1842.15,1849.15,1837.4,1837.4,259008
04-06-2018 08:45,1836.15,1839.8,1828.95,1836.3,390854
04-06-2018 09:45,1833.7,1836.25,1827.05,1833.15,135902
05-06-2018 03:45,1834.5,1834.5,1820.85,1829.9,262654
05-06-2018 04:45,1829.8,1834.05,1825,1830.9,147177
05-06-2018 05:45,1830.9,1842.3,1828.65,1837.6,174902
05-06-2018 06:45,1837.45,1843.95,1832.85,1835,172340
05-06-2018 07:45,1834.8,1836.7,1826.25,1833.25,234595
05-06-2018 08:45,1832,1848.75,1825.1,1847.05,377372
05-06-2018 09:45,1847.15,1854.9,1845.85,1848.4,169666
06-06-2018 03:45,1846.35,1853.2,1838.5,1849,183132
06-06-2018 04:45,1848.85,1849,1845.1,1848.2,57672
06-06-2018 05:45,1848,1850.95,1847,1848.9,94567
06-06-2018 06:45,1848.95,1849,1841.5,1844.6,103302
06-06-2018 07:45,1844.65,1852.9,1841.6,1851.75,158638
06-06-2018 08:45,1851.55,1860.5,1839.45,1855.05,423590
06-06-2018 09:45,1855.9,1861.2,1855.1,1855.4,199922
07-06-2018 03:45,1864.1,1868.95,1858.65,1863.55,221126
07-06-2018 04:45,1863.75,1871.5,1863,1869.7,182840
07-06-2018 05:45,1869.7,1870.5,1865.1,1869.25,115195
07-06-2018 06:45,1869,1869.65,1865.75,1869.15,124706
07-06-2018 07:45,1869.9,1874,1863.6,1866.6,186460
07-06-2018 08:45,1866.25,1872.4,1862.6,1869.55,448189
07-06-2018 09:45,1869.5,1870.2,1862.45,1862.45,174342
08-06-2018 03:45,1857.1,1860.75,1848.2,1854.4,357669
08-06-2018 04:45,1854.2,1855.4,1845.2,1845.2,232907
08-06-2018 05:45,1845.1,1845.3,1835.4,1835.5,244484
08-06-2018 06:45,1835.5,1836.3,1829.35,1831.4,262299
08-06-2018 07:45,1831.75,1839.75,1828.55,1838.45,318300
